194.988432856279,0
184.99394881957,10
184.99394881957,20
184.99394881957,30
174.996949320768,40
174.996949320768,50
154.99165235209,60
95.0864856475148,70
85.2012305204483,80
55.1935099834897,90
55.1935099834897,100
35.4904505079549,110
55.1935099834897,120
35.3954199842814,130
25.7203446387391,140
15.3728132476926,150
25.7203446387391,160
25.7203446387391,170
15.3728132476926,180
25.7203446387391,190
25.7203446387391,200
