0,0,0.00500002400306167
10,0,0.00637528907707521
20,0,0.00812754503219154
30,0,0.0103586600763464
40,0,0.0131969134229539
50,0,0.016803085850292
60,0,0.0213774556279847
70,0,0.0271674893722431
80,0,0.0344757206540298
90,0,0.0436668411081401
100,0,0.0551723454471574
110,0,0.0694901656180196
120,0,0.0871756894308654
130,0,0.108819663448995
140,0,0.135008295193382
150,0,0.166262270516051
160,0,0.202955348697717
170,0,0.245220105094828
180,0,0.292857160384362
190,0,0.345271571238958
200,0,0.401461156319529
210,0,0.460072735281883
220,0,0.51952442379555
230,0,0.578171778009818
240,0,0.634481862193603
250,0,0.687178425121333
260,0,0.735332837411814
270,0,0.778393028037093
280,0,0.816158683559859
290,0,0.848720423482124
300,0,0.876382629498072
0,10,0.00500002400306167
10,10,0.00638156459665545
20,10,0.00815965340230477
30,10,0.0104510885686807
40,10,0.0134071273071765
50,10,0.0172231070604778
60,10,0.0221501815308878
70,10,0.0285091442188933
80,10,0.036705827452249
90,10,0.0472466636116823
100,10,0.0607514779227349
110,10,0.0779582771022303
120,10,0.0997117433792689
130,10,0.126923950856788
140,10,0.160494204582649
150,10,0.201178052603283
160,10,0.24940746572064
170,10,0.305086949838318
180,10,0.367418990809409
190,10,0.434831383927431
200,10,0.505068252716652
210,10,0.575456911704375
220,10,0.643292148016465
230,10,0.706227542950875
240,10,0.762562461183296
250,10,0.811362111766249
260,10,0.852414648769146
270,10,0.886077866545406
280,10,0.913082669796142
290,10,0.934347548170794
300,10,0.950834042482568
0,20,0.00500002400306167
10,20,0.00638905668646274
20,20,0.00819845834251378
30,20,0.0105644171881413
40,20,0.0136691942419377
50,20,0.0177566646815194
60,20,0.0231525048296444
70,20,0.0302896786070928
80,20,0.0397391389569925
90,20,0.0522438777467628
100,20,0.068750837409615
110,20,0.0904287535502054
120,20,0.118650130785588
130,20,0.154903684099575
140,20,0.200596228319302
150,20,0.256714911480101
160,20,0.323371869604844
170,20,0.399350017581244
180,20,0.481869387795503
190,20,0.566800062247611
200,20,0.64937940862587
210,20,0.725209692797678
220,20,0.791128081556094
230,20,0.845617817874732
240,20,0.888699471531561
250,20,0.921484460417361
260,20,0.945645036015904
270,20,0.962980769193936
280,20,0.975146639013028
290,20,0.983527052999929
300,20,0.989208897077799
0,30,0.00500002400306167
